country code,place name,admin code1,admin name1,Latitude,Longitude,,,Nom_fr
CA,Lisle,ON,Ontario,44.267223,-79.978334,,,Lisle
CA,Glencairn,ON,Ontario,44.299444,-80.019444,,,Glencairn
CA,New Lowell,ON,Ontario,44.358056,-79.975277,,,New Lowell
CA,Creemore,ON,Ontario,44.327037,-80.101763,,,Creemore
CA,Stayner,ON,Ontario,44.419745,-80.088263,,,Stayner
CA,Avening,ON,Ontario,44.310556,-80.072778,,,Avening
CA,Singhampton,ON,Ontario,44.351112,-80.2475,,,Singhampton
CA,Collingwood,ON,Ontario,44.495813,-80.215749,,,Collingwood
CA,Minesing,ON,Ontario,44.4425,-79.841389,,,Minesing
CA,Phelpston,ON,Ontario,44.517041,-79.8465,,,Phelpston
CA,Elmvale,ON,Ontario,44.583889,-79.866944,,,Elmvale
CA,Midhurst,ON,Ontario,44.446111,-79.727499,,,Midhurst
CA,Anten Mills,ON,Ontario,44.485133,-79.821165,,,Anten Mills
CA,Nottawa,ON,Ontario,44.458889,-80.2075,,,Nottawa
CA,Mair Mills,ON,Ontario,44.498455,-80.281907,,,Mair Mills
CA,Wasaga Beach,ON,Ontario,44.485014,-80.047499,,,Wasaga Beach
CA,New Wasaga Beach,ON,Ontario,44.557002,-79.985162,,,New Wasaga Beach
CA,Wyevale,ON,Ontario,44.653686,-79.925444,,,Wyevale
CA,Ossossane Beach,ON,Ontario,44.676773,-79.981634,,,Ossossane Beach
CA,Balm Beach,ON,Ontario,44.698055,-80.000277,,,Balm Beach
CA,Deanlea Beach,ON,Ontario,44.613944,-79.989396,,,Deanlea Beach
CA,Woodland Beach,ON,Ontario,44.582415,-79.985981,,,Woodland Beach
CA,Edmore Beach,ON,Ontario,44.594936,-80.001204,,,Edmore Beach
CA,Perkinsfield,ON,Ontario,44.706642,-79.97152,,,Perkinsfield
CA,Barrie,ON,Ontario,44.378952,-79.702386,,,Barrie
CA,Cundles,ON,Ontario,44.405278,-79.703612,,,Cundles
CA,Painswick,ON,Ontario,44.358888,-79.6475,,,Painswick
CA,Stroud,ON,Ontario,44.326389,-79.619167,,,Stroud
CA,Thornton,ON,Ontario,44.270556,-79.723056,,,Thornton
CA,Cookstown,ON,Ontario,44.190278,-79.701943,,,Cookstown
CA,Churchill,ON,Ontario,44.253893,-79.60457,,,Churchill
CA,Fennell,ON,Ontario,44.213611,-79.588889,,,Fennell
CA,Simcoeside,ON,Ontario,44.483333,-79.471944,,,Simcoeside
CA,Shanty Bay,ON,Ontario,44.413024,-79.582301,,,Shanty Bay
CA,Big Bay Point,ON,Ontario,44.400089,-79.5148339,,,Big Bay Point
CA,Alcona,ON,Ontario,44.315,-79.546111,,,Alcona
CA,Bell Ewart,ON,Ontario,44.271388,-79.541944,,,Bell Ewart
CA,Shore Acres,ON,Ontario,44.231945,-79.533334,,,Shore Acres
CA,Roches Point,ON,Ontario,44.270536,-79.494525,,,Roches Point
CA,Sandy Cove Acres,ON,Ontario,44.353611,-79.552499,,,Sandy Cove Acres
CA,Kleinburg,ON,Ontario,43.840833,-79.623333,,,Kleinburg
CA,Willow Beach,ON,Ontario,44.306213,-79.41862,,,Willow Beach
CA,Island Grove,ON,Ontario,44.297563,-79.464829,,,Island Grove
CA,Filey Beach,ON,Ontario,44.313036,-79.405497,,,Filey Beach
CA,Franklin Beach,ON,Ontario,44.31457,-79.384413,,,Franklin Beach
CA,Sutton,ON,Ontario,44.305,-79.358056,,,Sutton
CA,Jacksons Point,ON,Ontario,44.317526,-79.367237,,,Jacksons Point
CA,Elmhurst Beach,ON,Ontario,44.216666,-79.468334,,,Elmhurst Beach
CA,Keswick,ON,Ontario,44.243611,-79.475834,,,Keswick
CA,Orchard Beach,ON,Ontario,44.251373,-79.482541,,,Orchard Beach
CA,Pefferlaw,ON,Ontario,44.314722,-79.201667,,,Pefferlaw
CA,Royal Beach,ON,Ontario,44.319236,-79.275701,,,Royal Beach
CA,Maple Beach,ON,Ontario,44.371359,-79.175971,,,Maple Beach
CA,Zephyr,ON,Ontario,44.201388,-79.264722,,,Zephyr
CA,Leaskdale,ON,Ontario,44.203055,-79.16,,,Leaskdale
CA,Siloam,ON,Ontario,44.084723,-79.230555,,,Siloam
CA,Brown Hill,ON,Ontario,44.2225,-79.329445,,,Brown Hill
CA,River Drive Park,ON,Ontario,44.128055,-79.507499,,,River Drive Park
CA,Lakeview,ON,Ontario,44.445,-79.513612,,,Lakeview
CA,Oro Lea Beach,ON,Ontario,44.429444,-79.534445,,,Oro Lea Beach
CA,Oro Park,ON,Ontario,44.452223,-79.496667,,,Oro Park
CA,Fergus Hill Estate,ON,Ontario,44.577777,-79.470832,,,Fergus Hill Estate
CA,Forest Home,ON,Ontario,44.569444,-79.445278,,,Forest Home
CA,Warminster,ON,Ontario,44.640277,-79.544999,,,Warminster
CA,Hillsdale,ON,Ontario,44.581112,-79.761945,,,Hillsdale
CA,Moonstone,ON,Ontario,44.655556,-79.663611,,,Moonstone
CA,Craighurst,ON,Ontario,44.529166,-79.725555,,,Craighurst
CA,Horseshoe Valley,ON,Ontario,44.552777,-79.671945,,,Horseshoe Valley
CA,Prices Corner,ON,Ontario,44.620695,-79.510096,,,Prices Corner
CA,Washago,ON,Ontario,44.750278,-79.333055,,,Washago
CA,Longford,ON,Ontario,44.675834,-79.348333,,,Longford
CA,Brechin,ON,Ontario,44.547221,-79.176945,,,Brechin
CA,Bayshore Village,ON,Ontario,44.555369,-79.288146,,,Bayshore Village
CA,Gamebridge,ON,Ontario,44.497629,-79.15381,,,Gamebridge
CA,Talbot,ON,Ontario,44.506738,-79.107787,,,Talbot
CA,Port Bolster,ON,Ontario,44.344758,-79.194229,,,Port Bolster
CA,Baywood Park,ON,Ontario,44.516667,-79.438055,,,Baywood Park
CA,Udora,ON,Ontario,44.256237,-79.183208,,,Udora
CA,Queensville,ON,Ontario,44.138611,-79.450278,,,Queensville
CA,Greenwood,ON,Ontario,43.928333,-79.066112,,,Greenwood
CA,Cedar Mills,ON,Ontario,43.926945,-79.803054,,,Cedar Mills
CA,Mono Mills,ON,Ontario,43.944445,-79.964445,,,Mono Mills
CA,Loretto,ON,Ontario,44.048611,-79.890834,,,Loretto
CA,Rosemont,ON,Ontario,44.122499,-79.992499,,,Rosemont
CA,Shelburne,ON,Ontario,44.079794,-80.202757,,,Shelburne
CA,Orangeville,ON,Ontario,43.915278,-80.10861,,,Orangeville
CA,Grand Valley,ON,Ontario,43.899722,-80.314446,,,Grand Valley
CA,Dundalk,ON,Ontario,44.170277,-80.393612,,,Dundalk
CA,Horning's Mills,ON,Ontario,44.156667,-80.205279,,,Horning's Mills
CA,Flesherton,ON,Ontario,44.263055,-80.550556,,,Flesherton
CA,Markdale,ON,Ontario,44.318333,-80.649168,,,Markdale
CA,Durham,ON,Ontario,44.178056,-80.817501,,,Durham
CA,Eugenia,ON,Ontario,44.308967,-80.519927,,,Eugenia
CA,Priceville,ON,Ontario,44.203833,-80.627714,,,Priceville
CA,Hanover,ON,Ontario,44.154444,-81.023334,,,Hanover
CA,Harriston,ON,Ontario,43.911944,-80.870278,,,Harriston
CA,Mount Forest,ON,Ontario,43.981667,-80.736666,,,Mount Forest
CA,Mildmay,ON,Ontario,44.039444,-81.11861,,,Mildmay
CA,Walkerton,ON,Ontario,44.125834,-81.151389,,,Walkerton
CA,Neustadt,ON,Ontario,44.078889,-81.000556,,,Neustadt
CA,Clifford,ON,Ontario,43.969166,-80.979166,,,Clifford
CA,Ayton,ON,Ontario,44.054445,-80.928333,,,Ayton
CA,Formosa,ON,Ontario,44.063055,-81.212777,,,Formosa
CA,Teeswater,ON,Ontario,43.997778,-81.28611,,,Teeswater
CA,Lake Rosalind,ON,Ontario,44.173334,-81.053056,,,Lake Rosalind
CA,Cargill,ON,Ontario,44.196112,-81.246945,,,Cargill
CA,Wingham,ON,Ontario,43.888334,-81.308888,,,Wingham
CA,Bluevale,ON,Ontario,43.858436,-81.247381,,,Bluevale
CA,Wroxeter,ON,Ontario,43.865277,-81.14861,,,Wroxeter
CA,Fordwich,ON,Ontario,43.871389,-81.030833,,,Fordwich
CA,Gorrie,ON,Ontario,43.871389,-81.109166,,,Gorrie
CA,Belgrave,ON,Ontario,43.814166,-81.366666,,,Belgrave
CA,Listowel,ON,Ontario,43.734167,-80.951945,,,Listowel
CA,Brussels,ON,Ontario,43.742778,-81.250833,,,Brussels
CA,Palmerston,ON,Ontario,43.833056,-80.846666,,,Palmerston
CA,Drayton,ON,Ontario,43.753524,-80.668718,,,Drayton
CA,Trowbridge,ON,Ontario,43.731666,-81.026944,,,Trowbridge
CA,Atwood,ON,Ontario,43.669166,-81.018888,,,Atwood
CA,Moorefield,ON,Ontario,43.761388,-80.747223,,,Moorefield
CA,Rothsay,ON,Ontario,43.811944,-80.704723,,,Rothsay
CA,Monkton,ON,Ontario,43.589166,-81.080555,,,Monkton
CA,Ethel,ON,Ontario,43.7225,-81.138055,,,Ethel
CA,Millbank,ON,Ontario,43.569723,-80.838055,,,Millbank
CA,Milverton,ON,Ontario,43.564999,-80.921111,,,Milverton
CA,Linwood,ON,Ontario,43.580278,-80.728333,,,Linwood
CA,Wellesley,ON,Ontario,43.475278,-80.763611,,,Wellesley
CA,Hawkesville,ON,Ontario,43.563334,-80.639166,,,Hawkesville
CA,Heidelberg,ON,Ontario,43.523056,-80.618334,,,Heidelberg
CA,St. Clements,ON,Ontario,43.524168,-80.651667,,,St. Clements
CA,Elmira,ON,Ontario,43.593334,-80.562501,,,Elmira
CA,St. Jacobs,ON,Ontario,43.534722,-80.55389,,,St. Jacobs
CA,Alma,ON,Ontario,43.730277,-80.502221,,,Alma
CA,Arthur,ON,Ontario,43.832777,-80.537779,,,Arthur
CA,Elora,ON,Ontario,43.685,-80.427223,,,Elora
CA,Fergus,ON,Ontario,43.703055,-80.379722,,,Fergus
CA,West Montrose,ON,Ontario,43.588334,-80.481944,,,West Montrose
CA,Hillsburgh,ON,Ontario,43.793056,-80.142778,,,Hillsburgh
CA,Erin,ON,Ontario,43.769166,-80.066944,,,Erin
CA,Belwood,ON,Ontario,43.791945,-80.322777,,,Belwood
CA,Waldemar,ON,Ontario,43.889445,-80.279723,,,Waldemar
CA,Tamarac Estates,ON,Ontario,43.933738,-80.000041,,,Tamarac Estates
CA,Guelph,ON,Ontario,43.542384,-80.240383,,,Guelph
CA,Morriston,ON,Ontario,43.448888,-80.115277,,,Morriston
CA,Conestogo,ON,Ontario,43.541388,-80.504167,,,Conestogo
CA,Waterloo,ON,Ontario,43.472022,-80.530122,,,Waterloo
CA,Kitchener,ON,Ontario,43.451204,-80.488043,,,Kitchener
CA,Baden,ON,Ontario,43.4025,-80.668611,,,Baden
CA,St. Agatha,ON,Ontario,43.435555,-80.630834,,,St. Agatha
CA,New Hamburg,ON,Ontario,43.378889,-80.710833,,,New Hamburg
CA,New Dundee,ON,Ontario,43.351112,-80.536666,,,New Dundee
CA,Cambridge,ON,Ontario,43.397223,-80.311389,,,Cambridge
CA,Hespeler,ON,Ontario,43.433055,-80.307221,,,Hespeler
CA,Preston,ON,Ontario,43.395567,-80.348962,,,Preston
CA,Galt,ON,Ontario,43.355833,-80.310555,,,Galt
CA,Branchton,ON,Ontario,43.309722,-80.260833,,,Branchton
CA,Clyde,ON,Ontario,43.384167,-80.228333,,,Clyde
CA,Orr's Lake,ON,Ontario,43.359722,-80.360833,,,Orr's Lake
CA,Breslau,ON,Ontario,43.475278,-80.4125,,,Breslau
CA,Maryhill,ON,Ontario,43.533889,-80.39,,,Maryhill
CA,Mannheim,ON,Ontario,43.398056,-80.545279,,,Mannheim
CA,Roseville,ON,Ontario,43.343055,-80.475555,,,Roseville
CA,Ayr,ON,Ontario,43.285556,-80.45,,,Ayr
CA,St. George,ON,Ontario,43.245,-80.253334,,,St. George
CA,Paris,ON,Ontario,43.193334,-80.384722,,,Paris
CA,Plattsville,ON,Ontario,43.304445,-80.620832,,,Plattsville
CA,Bright,ON,Ontario,43.269722,-80.656667,,,Bright
CA,Drumbo,ON,Ontario,43.235833,-80.553333,,,Drumbo
CA,Forest Estates,ON,Ontario,43.18111,-80.651945,,,Forest Estates
CA,Princeton,ON,Ontario,43.170944,-80.52741,,,Princeton
CA,Glen Morris,ON,Ontario,43.274722,-80.344444,,,Glen Morris
CA,Harrisburg,ON,Ontario,43.2325,-80.212778,,,Harrisburg
CA,Brantford,ON,Ontario,43.145526,-80.262866,,,Brantford
CA,Burford,ON,Ontario,43.103056,-80.429445,,,Burford
CA,Onondaga,ON,Ontario,43.116111,-80.121944,,,Onondaga
CA,Ohsweken,ON,Ontario,43.070299,-80.116799,,,Ohsweken
CA,Lynden,ON,Ontario,43.233611,-80.145834,,,Lynden
CA,Rockton,ON,Ontario,43.300556,-80.127222,,,Rockton
CA,Sheffield,ON,Ontario,43.324166,-80.2075,,,Sheffield
CA,Mount Hope,ON,Ontario,43.155555,-79.915277,,,Mount Hope
CA,Caledonia,ON,Ontario,43.069335,-79.954359,,,Caledonia
CA,Scotland,ON,Ontario,43.024444,-80.374444,,,Scotland
CA,Oakland,ON,Ontario,43.030556,-80.331945,,,Oakland
CA,Waterford,ON,Ontario,42.931667,-80.29111,,,Waterford
CA,Townsend,ON,Ontario,42.893334,-80.14111,,,Townsend
CA,Jarvis,ON,Ontario,42.886112,-80.112778,,,Jarvis
CA,Hagersville,ON,Ontario,42.961945,-80.051667,,,Hagersville
CA,Simcoe,ON,Ontario,42.839741,-80.304403,,,Simcoe
CA,Port Dover,ON,Ontario,42.789722,-80.209166,,,Port Dover
CA,Selkirk,ON,Ontario,42.833333,-79.931667,,,Selkirk
CA,Peacock Point,ON,Ontario,42.793333,-79.983334,,,Peacock Point
CA,Vaughan Survey,ON,Ontario,42.788334,-80.135277,,,Vaughan Survey
CA,Nanticoke,ON,Ontario,42.807498,-80.065392,,,Nanticoke
CA,Featherstone,ON,Ontario,42.824167,-79.844723,,,Featherstone
CA,Cayuga,ON,Ontario,42.95141,-79.853324,,,Cayuga
CA,Dunnville,ON,Ontario,42.906401,-79.615087,,,Dunnville
CA,Oswego Park,ON,Ontario,42.980277,-79.566112,,,Oswego Park
CA,Byng,ON,Ontario,42.89162,-79.627309,,,Byng
CA,York,ON,Ontario,43.0225,-79.888611,,,York
CA,Sims Locks,ON,Ontario,43.048889,-79.910555,,,Sims Locks
CA,Teeterville,ON,Ontario,42.94246,-80.439564,,,Teeterville
CA,Bill's Corners,ON,Ontario,42.813333,-80.374444,,,Bill's Corners
CA,Delhi,ON,Ontario,42.849445,-80.491667,,,Delhi
CA,Gilbertville,ON,Ontario,42.828333,-80.483888,,,Gilbertville
CA,Pine Grove,ON,Ontario,42.780277,-80.456945,,,Pine Grove
CA,Vittoria,ON,Ontario,42.762223,-80.323056,,,Vittoria
CA,Port Ryerse,ON,Ontario,42.757222,-80.258333,,,Port Ryerse
CA,Turkey Point,ON,Ontario,42.693611,-80.327777,,,Turkey Point
CA,Normandale,ON,Ontario,42.710833,-80.310001,,,Normandale
CA,Port Rowan,ON,Ontario,42.626389,-80.452222,,,Port Rowan
CA,Walsingham,ON,Ontario,42.676111,-80.524168,,,Walsingham
CA,Langton,ON,Ontario,42.747124,-80.577635,,,Langton
CA,Courtland,ON,Ontario,42.8425,-80.633332,,,Courtland
CA,Otterville,ON,Ontario,42.922832,-80.596113,,,Otterville
CA,Burgessville,ON,Ontario,43.024722,-80.653333,,,Burgessville
CA,Norwich,ON,Ontario,42.988612,-80.597499,,,Norwich
CA,Woodstock,ON,Ontario,43.131898,-80.749269,,,Woodstock
CA,Ingersoll,ON,Ontario,43.038268,-80.881462,,,Ingersoll
CA,Oakville,ON,Ontario,43.456069,-79.690102,,,Oakville
CA,Bronte,ON,Ontario,43.389445,-79.717777,,,Bronte
CA,Kilbride,ON,Ontario,43.424445,-79.938889,,,Kilbride
CA,Carlisle,ON,Ontario,43.394685,-79.980346,,,Carlisle
CA,Freelton,ON,Ontario,43.399722,-80.038333,,,Freelton
CA,Pleasant View Survey,ON,Ontario,43.301389,-79.913333,,,Pleasant View Survey
CA,Waterdown,ON,Ontario,43.336666,-79.894444,,,Waterdown
CA,Burlington,ON,Ontario,43.37,-79.814168,,,Burlington
CA,Mitchell,ON,Ontario,43.469024,-81.199595,,,Mitchell
CA,Seaforth,ON,Ontario,43.554445,-81.394165,,,Seaforth
CA,Clinton,ON,Ontario,43.616667,-81.539723,,,Clinton
CA,Hensall,ON,Ontario,43.436944,-81.503334,,,Hensall
CA,Stratford,ON,Ontario,43.371537,-80.981413,,,Stratford
CA,St. Marys,ON,Ontario,43.259444,-81.133056,,,St. Marys
CA,Tavistock,ON,Ontario,43.321667,-80.835555,,,Tavistock
CA,Exeter,ON,Ontario,43.354999,-81.480556,,,Exeter
CA,Binbrook,ON,Ontario,43.120833,-79.804444,,,Binbrook
CA,Hamilton,ON,Ontario,43.25757,-79.869281,,,Hamilton
CA,Winona,ON,Ontario,43.208056,-79.651111,,,Winona
CA,Ancaster,ON,Ontario,43.222776,-79.977221,,,Ancaster
CA,Dundas,ON,Ontario,43.26557,-79.954796,,,Dundas
CA,Conn,ON,Ontario,43.998055,-80.568055,,,Conn
CA,Williamsford,ON,Ontario,44.369385,-80.867855,,,Williamsford
CA,Mississauga,ON,Ontario,43.585555,-79.657221,,,Mississauga
CA,Stoney Creek,ON,Ontario,43.218295,-79.708461,,,Stoney Creek
CA,Smithville,ON,Ontario,43.097223,-79.546389,,,Smithville
CA,Beamsville,ON,Ontario,43.165833,-79.476389,,,Beamsville
CA,Grimsby,ON,Ontario,43.194155,-79.557431,,,Grimsby
CA,Vineland,ON,Ontario,43.153889,-79.392222,,,Vineland
CA,Winona Park,ON,Ontario,43.223888,-79.641389,,,Winona Park
CA,Millgrove,ON,Ontario,43.336562,-79.95827,,,Millgrove
CA,Eden Mills,ON,Ontario,43.578611,-80.143334,,,Eden Mills
CA,Arkell,ON,Ontario,43.537377,-80.168033,,,Arkell
CA,Everton,ON,Ontario,43.664444,-80.157223,,,Everton
CA,Orton,ON,Ontario,43.783333,-80.226944,,,Orton
CA,Huttonville,ON,Ontario,43.646389,-79.801388,,,Huttonville
CA,Belfountain,ON,Ontario,43.792778,-80.015555,,,Belfountain
CA,Melancthon,ON,Ontario,44.107223,-80.263889,,,Melancthon
CA,Corbetton,ON,Ontario,44.138889,-80.326944,,,Corbetton
CA,Lloydtown,ON,Ontario,43.990834,-79.694722,,,Lloydtown
CA,Laurel,ON,Ontario,43.952499,-80.209723,,,Laurel
CA,Mono Centre,ON,Ontario,44.028334,-80.071112,,,Mono Centre
CA,Camilla,ON,Ontario,43.999723,-80.116389,,,Camilla
CA,Elba,ON,Ontario,44.054166,-80.131945,,,Elba
CA,Mansfield,ON,Ontario,44.168889,-80.0375,,,Mansfield
CA,Honeywood,ON,Ontario,44.222778,-80.188889,,,Honeywood
CA,Whitfield,ON,Ontario,44.148334,-80.135279,,,Whitfield
CA,Ballycroy,ON,Ontario,43.9725,-79.870834,,,Ballycroy
CA,Connor,ON,Ontario,43.985833,-79.925,,,Connor
CA,Terra Cotta,ON,Ontario,43.719167,-79.935278,,,Terra Cotta
CA,Ballinafad,ON,Ontario,43.696112,-80.011944,,,Ballinafad
CA,Fenwick,ON,Ontario,43.024723,-79.361111,,,Fenwick
CA,Fonthill,ON,Ontario,43.043889,-79.287499,,,Fonthill
CA,Welland,ON,Ontario,42.990052,-79.250841,,,Welland
CA,Dain City,ON,Ontario,42.945833,-79.243334,,,Dain City
CA,Port Robinson,ON,Ontario,43.040571,-79.208886,,,Port Robinson
CA,Allanburg,ON,Ontario,43.076388,-79.208333,,,Allanburg
CA,Campden,ON,Ontario,43.135,-79.434168,,,Campden
CA,Jordan,ON,Ontario,43.146945,-79.368888,,,Jordan
CA,Jordan Station,ON,Ontario,43.162777,-79.363889,,,Jordan Station
CA,Virgil,ON,Ontario,43.222822,-79.123119,,,Virgil
CA,Queenston,ON,Ontario,43.165,-79.055833,,,Queenston
CA,Niagara-on-the-Lake,ON,Ontario,43.254708,-79.08045,,,Niagara-on-the-Lake
CA,St. Davids,ON,Ontario,43.156667,-79.108889,,,St. Davids
CA,Chippawa,ON,Ontario,43.055834,-79.046944,,,Chippawa
CA,Niagara Falls,ON,Ontario,43.107902,-79.071532,,,Niagara Falls
CA,Thorold,ON,Ontario,43.113929,-79.198559,,,Thorold
CA,St. Catharines,ON,Ontario,43.160094,-79.245402,,,St. Catharines
CA,Wellandport,ON,Ontario,43.005,-79.480277,,,Wellandport
CA,St. Anns,ON,Ontario,43.075277,-79.500555,,,St. Anns
CA,Douglastown,ON,Ontario,42.970555,-79.024722,,,Douglastown
CA,Black Creek,ON,Ontario,42.98,-79.024999,,,Black Creek
CA,Stevensville,ON,Ontario,42.944481,-79.054471,,,Stevensville
CA,Port Colborne,ON,Ontario,42.901376,-79.245189,,,Port Colborne
CA,Camelot Beach,ON,Ontario,42.879722,-79.3025,,,Camelot Beach
CA,Wainfleet,ON,Ontario,42.924444,-79.375833,,,Wainfleet
CA,Long Beach,ON,Ontario,42.864722,-79.384445,,,Long Beach
CA,Crystal Beach,ON,Ontario,42.8675,-79.059166,,,Crystal Beach
CA,Oakhill Forest,ON,Ontario,42.899167,-79.024722,,,Oakhill Forest
CA,Ridgewood,ON,Ontario,42.899167,-79.037221,,,Ridgewood
CA,Fort Erie,ON,Ontario,42.913763,-78.922583,,,Fort Erie
CA,Crescent Park,ON,Ontario,42.895,-78.964999,,,Crescent Park
CA,Nelles Corners,ON,Ontario,42.926944,-79.953055,,,Nelles Corners
CA,New Credit,ON,Ontario,42.999722,-80.097223,,,New Credit
CA,Cooks Mills,ON,Ontario,42.996388,-79.17889,,,Cooks Mills
CA,Winger,ON,Ontario,42.943332,-79.439999,,,Winger
CA,St. Williams,ON,Ontario,42.6675,-80.414999,,,St. Williams
CA,Long Point,ON,Ontario,42.58036,-80.43294,,,Long Point
CA,Vienna,ON,Ontario,42.681944,-80.790555,,,Vienna
CA,Port Burwell,ON,Ontario,42.646897,-80.799061,,,Port Burwell
CA,Straffordville,ON,Ontario,42.749444,-80.774722,,,Straffordville
CA,Richmond,ON,Ontario,42.763888,-80.844723,,,Richmond
CA,Aylmer,ON,Ontario,42.771978,-80.983999,,,Aylmer
CA,Springfield,ON,Ontario,42.826666,-80.933333,,,Springfield
CA,New Sarum,ON,Ontario,42.776666,-81.0825,,,New Sarum
CA,Sparta,ON,Ontario,42.702778,-81.079722,,,Sparta
CA,Port Bruce,ON,Ontario,42.657499,-81.012222,,,Port Bruce
CA,Tillsonburg,ON,Ontario,42.868055,-80.730833,,,Tillsonburg
CA,Culloden,ON,Ontario,42.889444,-80.847222,,,Culloden
CA,Brownsville,ON,Ontario,42.861667,-80.839444,,,Brownsville
CA,Sweaburg,ON,Ontario,43.0675,-80.761666,,,Sweaburg
CA,Beachville,ON,Ontario,43.09234,-80.833795,,,Beachville
CA,Embro,ON,Ontario,43.155277,-80.900555,,,Embro
CA,Thamesford,ON,Ontario,43.057499,-81.002222,,,Thamesford
CA,Lakeside,ON,Ontario,43.201388,-81.024167,,,Lakeside
CA,Thorndale,ON,Ontario,43.104774,-81.140566,,,Thorndale
CA,Dorchester,ON,Ontario,42.985371,-81.058364,,,Dorchester
CA,Nilestown,ON,Ontario,42.972778,-81.110278,,,Nilestown
CA,Belmont,ON,Ontario,42.885834,-81.08611,,,Belmont
CA,Lambeth,ON,Ontario,42.908055,-81.294167,,,Lambeth
CA,Port Stanley,ON,Ontario,42.666389,-81.210834,,,Port Stanley
CA,St. Thomas,ON,Ontario,42.780834,-81.185555,,,St. Thomas
CA,Fingal,ON,Ontario,42.713056,-81.311111,,,Fingal
CA,Union,ON,Ontario,42.705223,-81.192977,,,Union
CA,Norman,ON,Ontario,42.738611,-81.196388,,,Norman
CA,Wallacetown,ON,Ontario,42.633334,-81.466943,,,Wallacetown
CA,Dutton,ON,Ontario,42.664722,-81.502222,,,Dutton
CA,West Lorne,ON,Ontario,42.603055,-81.606945,,,West Lorne
CA,Rodney,ON,Ontario,42.568888,-81.683333,,,Rodney
CA,Glencoe,ON,Ontario,42.748624,-81.709954,,,Glencoe
CA,Wardsville,ON,Ontario,42.656649,-81.754,,,Wardsville
CA,Melbourne,ON,Ontario,42.816666,-81.552499,,,Melbourne
CA,Appin,ON,Ontario,42.795834,-81.649167,,,Appin
CA,Chippewas of the Thames,ON,Ontario,42.800424,-81.449491,,,Chippewas of the Thames
CA,Mount Brydges,ON,Ontario,42.908333,-81.495277,,,Mount Brydges
CA,Shedden,ON,Ontario,42.740555,-81.346388,,,Shedden
CA,Strathroy,ON,Ontario,42.958471,-81.620205,,,Strathroy
CA,Delaware,ON,Ontario,42.909722,-81.42111,,,Delaware
CA,Arkona,ON,Ontario,43.074831,-81.831137,,,Arkona
CA,Warwick,ON,Ontario,43.003612,-81.944722,,,Warwick
CA,Watford,ON,Ontario,42.950277,-81.879999,,,Watford
CA,Adelaide,ON,Ontario,43.005001,-81.712222,,,Adelaide
CA,Kerwood,ON,Ontario,42.945834,-81.743612,,,Kerwood
CA,Poplar Hill,ON,Ontario,43.005832,-81.515,,,Poplar Hill
CA,Coldstream,ON,Ontario,43.019167,-81.499723,,,Coldstream
CA,Nairn,ON,Ontario,43.111389,-81.557778,,,Nairn
CA,Ilderton,ON,Ontario,43.079448,-81.381635,,,Ilderton
CA,Denfield,ON,Ontario,43.131277,-81.433492,,,Denfield
CA,Arva,ON,Ontario,43.05,-81.293611,,,Arva
CA,Ailsa Craig,ON,Ontario,43.145775,-81.530826,,,Ailsa Craig
CA,Clandeboye,ON,Ontario,43.198056,-81.450277,,,Clandeboye
CA,Forest,ON,Ontario,43.098837,-82.000559,,,Forest
CA,Thedford,ON,Ontario,43.164579,-81.854891,,,Thedford
CA,Parkhill,ON,Ontario,43.166389,-81.683055,,,Parkhill
CA,Camlachie,ON,Ontario,43.036666,-82.163055,,,Camlachie
CA,Petrolia,ON,Ontario,42.881411,-82.151847,,,Petrolia
CA,Wyoming,ON,Ontario,42.953726,-82.1191,,,Wyoming
CA,Port Franks,ON,Ontario,43.22729,-81.886733,,,Port Franks
CA,Ipperwash Beach,ON,Ontario,43.205799,-81.975572,,,Ipperwash Beach
CA,Froomfield,ON,Ontario,42.913929,-82.436241,,,Froomfield
CA,Corunna,ON,Ontario,42.885556,-82.448334,,,Corunna
CA,Courtright,ON,Ontario,42.81861,-82.468888,,,Courtright
CA,Mooretown,ON,Ontario,42.839166,-82.464445,,,Mooretown
CA,Brigden,ON,Ontario,42.8125,-82.282778,,,Brigden
CA,Port Lambton,ON,Ontario,42.656539,-82.498169,,,Port Lambton
CA,Sombra,ON,Ontario,42.712399,-82.473872,,,Sombra
CA,Wallaceburg,ON,Ontario,42.594723,-82.384167,,,Wallaceburg
CA,Dresden,ON,Ontario,42.590277,-82.181667,,,Dresden
CA,Tupperville,ON,Ontario,42.590278,-82.269444,,,Tupperville
CA,Newbury,ON,Ontario,42.684146,-81.79828,,,Newbury
CA,Bothwell,ON,Ontario,42.631944,-81.870001,,,Bothwell
CA,Thamesville,ON,Ontario,42.555278,-81.977221,,,Thamesville
CA,Moraviantown,ON,Ontario,42.580834,-81.89361,,,Moraviantown
CA,Highgate,ON,Ontario,42.501111,-81.815279,,,Highgate
CA,Duart,ON,Ontario,42.501945,-81.751945,,,Duart
CA,Oil Springs,ON,Ontario,42.780885,-82.118045,,,Oil Springs
CA,Oil City,ON,Ontario,42.813056,-82.124166,,,Oil City
CA,Chatham,ON,Ontario,42.4,-82.189722,,,Chatham
CA,Blenheim,ON,Ontario,42.333333,-81.998611,,,Blenheim
CA,Ridgetown,ON,Ontario,42.440556,-81.884167,,,Ridgetown
